user_id,catb_recommender
997,"[1082185, 8090536, 1070820, 862349, 916122, 962568, 5978656, 5978648, 6534178, 1070272, 961554, 896369, 1075368, 8090521, 5569230, 994685, 883202, 849843, 13842214, 981760, 9835509, 883404, 9911484, 921836, 951590, 1029743, 825365, 916993, 9677202, 1065593, 5592094, 995242, 866211, 983584, 1053690, 12301839, 1126899, 1019247, 867931, 12301109, 1058997, 916381, 1077048, 866292, 5568845, 1039627, 934399, 965766, 5570595, 1034176, 979707, 1106523, 952317, 912137, 967395, 10456575, 10456371, 1133018, 1101173, 872177, 840361, 908064, 1082770, 893018, 962229, 5568729, 823775, 1059347, 979566, 878715, 995785, 844179, 844166, 828867, 871440, 1013528, 1109136, 916758, 13776705, 859075, 1005911, 844165, 1118627, 860776, 1045121, 908531, 923746, 1125219, 891405, 1027569, 860975, 837366, 972931, 1137346, 1122358, 898466, 6463907, 1054424, 5568320, 1051781, 1098066, 892531, 1059236, 1095068, 1092026, 1006184, 878996, 847982, 994928, 903325, 1004906, 9527325, 914190, 854852, 897125, 1096036, 870547, 1033142, 826249, 904360, 833025, 992649, 939323, 986912, 1081177, 1034383, 1068719, 1024306, 1044078, 1127831]"
998,"[1133018, 1082185, 995242, 1106523, 899624, 844179, 6534178, 1029743, 5569230, 8090521, 1044078, 8090537, 5568378, 981760, 844165, 908531, 833025, 1037840, 923746, 12810393, 883404, 999971, 859075, 870547, 849843, 1086740, 1056509, 952317, 5568489, 1053690, 1134522, 845208, 982790, 8065410, 1101010, 896369, 1092026, 1039589, 1065593, 1038217, 909894, 12301100, 5569845, 1118533, 1000753, 1096036, 1004906, 826249, 878996, 979707, 914190, 5585510, 951590, 15926886, 994928, 1043590, 944534, 1069979, 953476, 976998, 835243, 825365, 999270, 937292, 1061220, 1076875, 1029624, 949965, 1098066, 1094955, 938700, 1058779, 965766, 1077555, 936508, 995785, 9245106, 1096343, 839419, 858302, 1123842, 929433, 9836106, 910032, 856772, 847982, 1101173, 1042907, 1027168, 1013321, 840361, 879755, 1081177, 1038746, 983584, 932298, 825343, 874972, 863447, 869577, 5978656, 5978648, 1085604, 1095068, 989069, 1012587, 1071939, 1005186, 998373, 962229, 820895, 995896, 961458, 860776, 857849, 933067, 972931, 12262978, 834484, 869047, 834117, 6034857, 995876, 823704, 905868, 1044089, 845705, 951190, 820165, 5569327, 913210, 5568732, 866227, 986947, 1108168, 948119, 965797, 943233, 1100658, 1011303, 1013999, 861279, 934676, 1132956, 929309, 873627, 843306, 9526430, 851676, 911614, 928049, 12301839, 1105816, 9527159, 1043751, 936594, 13841744, 874061, 1037894, 916122, 827667, 999858, 1132198, 1062966, 1022003, 1050229, 898212, 919534, 1047769, 847270, 1118787, 850139, 1041796, 6463367, 896974, 977499, 854852, 961554, 832678, 831628, 1097001, 1119761, 1054262, 1035386, 1042438, 824915, 822140, 941856, 13115813, 1044655, 1137680, 891028, 1130777, 8019716, 9673980, 934427, 1080414, 1124729, 8273833, 13417590, 868546, 1124507, 866211, 6463583, 1039156, 941741, 12301109, 883932, 871756, 933835, 1042544, 848029, 1040842, 1026118, 929668, 1015785, 1055646, 882830, 1003188, 895652, 1084597, 931671, 1015141, 1031923, 918368, 1005609, 1089766, 860975, 1068719, 1077048, 1075368, 1059902, 1066783, 851241, 962568, 1072405, 885290, 1122568, 907652, 925364, 1046545, 1054747, 883963, 1033142, 907014, 895743, 921614, 5592931, 1139827, 1037863, 990797, 838733, 7409670, 930917, 897194, 1037965, 1089021, 987562, 856553, 880150, 1102959, 909306, 909714, 903609, 1086504, 918462, 1017195, 858419, 820347, 917384, 933527, 1110572, 859191, 847127, 847049, 12812261, 1051283, 1014999, 10284946, 946681, 1122547, 9835408, 1041259, 15596279, 12132685, 8276172, 1122358, 1096842, 1047226, 993638, 878636, 6772771, 893018, 1114694, 1131438, 903325, 893501, 897125, 1119051, 1028816, 1132771, 824005, 909811, 6463727, 1068292, 1137387, 868764, 1136257, 1006649, 883003, 926025, 825006, 860037, 1049788, 9677202, 1095100, 1098844, 976199, 9420140, 1071342, 901062, 952163, 845622, 887325, 7433888, 857006, 831712, 868745, 904360, 888275, 1087102, 1133556, 1007549, 1136524, 890610, 15596515, 1117514, 913785, 857503, 13945244, 835098, 1024306, 897954, 1006184, 916381, 827180, 865456, 970030, 907892, 1123434, 932340, 12185235, 1014948, 940947, 1074509, 900598, 1039348, 1040807, 1051516, 1062002, 986912, 865178, 5569471, 1044404, 995965, 1043301, 931324, 6773196, 1119546, 1044895, 864774, 1032156, 1111498, 985999, 1137688, 872137, 914186, 1007195, 819845, 874617, 1007116, 923528, 1138443, 892264, 1058997, 1022254, 1094619, 885023, 1014509, 1027569, 1003472, 1076056, 1070820, 862349, 902202, 1098248, 9527290, 1127179, 1126899, 9526410, 1105488, 933637, 965267, 1023720, 930118, 1127831]"
999,"[1029743, 995242, 1082185, 8090537, 8090532, 1016800, 5585510, 6534178, 8090521, 923746, 926905, 917033, 1058779, 899624, 849843, 858302, 6704207, 12262992, 859075, 870547, 883404, 1056509, 1045220, 981760, 1122358, 838186, 985893, 844165, 879755, 5568378, 1038663, 847982, 866211, 1003487, 1067749, 5590695, 1090931, 913210, 856772, 994928, 5592261, 1040371, 13008334, 931608, 15926863, 1022428, 841220, 1043663, 1131115, 871756, 5981267, 952317, 1131488, 885290, 908531, 833025, 1044078, 961554, 845208, 844179, 1068719, 1044805, 15926844, 972931, 826249, 947858, 1085604, 5582712, 867931, 831509, 986912, 995785, 1098066, 843306, 1092026, 860776, 1004906, 1078741, 834484, 942525, 824931, 1043590, 929472, 857283, 1119942, 916122, 1096036, 914190, 826597, 15596279, 961458, 907631, 983584, 5978656, 5978648, 825994, 1053690, 840361, 962568, 824180, 5592931, 1051211, 965766, 1060529, 878996, 1065593, 12324954, 825343, 1106523, 951590, 1081177, 972894, 854852, 1039348, 9521787, 962229, 5569230, 903325, 979707, 9707340, 1033142, 1111498, 1133018, 871876, 1139651, 1035207, 839818, 1126899, 1058997, 901062, 1024306, 1046545, 885447, 12188045, 1057365, 1070820, 862349, 896613, 860439, 904360, 883370, 1068943, 1138467, 1127831]"
1000,"[1082185, 6534178, 1133018, 854852, 12427353, 1007269, 986912, 863449, 1026118, 1106523, 911470, 1003188, 1048483, 922127, 896085, 1005186, 1056746, 9296965, 871252, 995785, 849843, 883404, 995242, 878996, 866227, 938700, 863632, 908181, 860776, 1042616, 879528, 945662, 957232, 820895, 1023958, 834484, 841228, 990984, 994928, 1081177, 1119051, 826249, 931608, 979707, 909894, 981760, 5978656, 5978648, 1045109, 1101567, 1098910, 970030, 5569230, 862826, 12757316, 827806, 943513, 916381, 1098066, 908531, 905539, 1077555, 1044805, 15629778, 9245106, 1088147, 9677366, 962229, 1008074, 1065122, 870315, 15926886, 1100972, 844179, 9575582, 1126808, 1122732, 835098, 1033142, 946788, 1056509, 9676866, 9836693, 1060673, 6034857, 891141, 851865, 9707137, 1055646, 840361, 862349, 10149640, 1096635, 1009046, 925579, 1053690, 5568378, 1096317, 832678, 914190, 866211, 1064755, 8119093, 9913338, 961554, 1096036, 1058997, 1024306, 983584, 976199, 1135355, 1054215, 961979, 12330274, 984669, 1051781, 898068, 1029743, 923746, 962568, 833025, 5569471, 904360, 1070820, 913210, 882830, 9859111, 901062, 1065593, 1044078, 820291, 920041, 903325, 850133, 1083721, 1013615, 1137344, 1051402, 863885, 1068719, 957013, 1022254, 913785, 1113189, 885582, 951590, 933835, 1004906, 844165, 1038217, 1126899, 5592931, 899624, 847982, 987562, 890610, 1019722, 1092026, 965766, 1131438, 858439, 1074223, 1027569, 916122, 867188, 910032, 845208, 852856, 1085604, 1127831, 990797, 1023720, 859075]"
1001,"[1082185, 945998, 6534178, 995242, 1029743, 1098910, 1135834, 1079179, 901776, 961554, 1060673, 940726, 1023958, 819840, 893867, 10149640, 12524323, 1058997, 1123536, 1096036, 930917, 9836526, 1123022, 1004097, 12301109, 1119051, 7025047, 981760, 6534074, 1026118, 952317, 986912, 910109, 916122, 979707, 840361, 1113274, 883932, 5568729, 12384431, 1115228, 849843, 1044805, 1044078, 1070782, 890695, 844179, 962568, 994928, 1004906, 913210, 866211, 5569230, 893018, 5569327, 923746, 834117, 1126899, 883404, 1081177, 845208, 995785, 922907, 1051211, 942556, 1044068, 860776, 1034686, 965766, 859075, 1012315, 1065211, 9673980, 1070820, 862349, 1096290, 826249, 914190, 1113189, 5591083, 5978656, 5978648, 951590, 1136257, 1133018, 1065593, 837270, 962229, 1085604, 820701, 1101907, 844441, 910032, 833025, 908531, 903325, 1125382, 1037340, 987562, 854852, 893501, 1098066, 908318, 1053690, 1106523, 837167, 1068719, 1041796, 1029479, 1064213, 1033142, 878996, 904360, 871756, 1056762, 1092026, 839346, 844165, 878637, 13212996, 834484, 821465, 962671, 13213410, 1111722, 877523, 903183, 906905, 952163, 1024306, 1127831]"
1002,"[995242, 1029743, 1082185, 1061688, 845319, 908318, 6534178, 1123536, 1101567, 940947, 996009, 839262, 1044805, 1023815, 1134161, 1051211, 880427, 962229, 1083840, 883404, 914190, 5981267, 1009368, 12810393, 898510, 919596, 1050851, 15716719, 946839, 878636, 832678, 951590, 986912, 1096036, 15571171, 961554, 990797, 893018, 12810422, 844179, 833025, 906923, 824180, 1058997, 12301109, 981760, 1133312, 1044078, 897954, 1041796, 854852, 995785, 860776, 910032, 840361, 826249, 916122, 1081177, 859075, 5978656, 1045966, 1068719, 1098066, 1004906, 898719, 866211, 1045228, 901666, 962568, 1053690, 923746, 878996, 880150, 908531, 5569230, 1024306, 1027569, 1106523, 862349, 1070820, 1126899, 1133018, 9487780, 7025275, 1028953, 837569, 10285389, 1098248, 933637, 904360, 917381, 1023720, 1131892, 1127831]"
1003,"[1082185, 13842214, 13842090, 995242, 1133018, 6534178, 5569230, 1106523, 981760, 1056746, 1029743, 844179, 9245108, 1056509, 896369, 962229, 896085, 1101010, 982790, 1108168, 8090537, 9420312, 908531, 1077555, 1096036, 1044078, 9571047, 863449, 905539, 994928, 922907, 995785, 914190, 883404, 951590, 833025, 1065593, 1085604, 947798, 985893, 1053690, 1098066, 873627, 15926886, 965766, 1075470, 5568378, 1080155, 870547, 1081853, 5569845, 8090521, 1089766, 938700, 880895, 879755, 840361, 916122, 1118033, 911470, 859075, 988693, 849843, 826249, 906763, 934427, 871754, 923746, 1131344, 1038217, 950030, 831509, 9416729, 1125123, 1088873, 12384953, 951221, 1004906, 847270, 860975, 910032, 1106301, 1023958, 1029624, 899624, 1055646, 971053, 979707, 5569374, 12301100, 1075368, 1071939, 866211, 845208, 913210, 862349, 1039589, 843346, 909894, 885710, 1092026, 846760, 1097458, 933835, 938300, 1093030, 998206, 12301109, 820165, 5978656, 5978648, 1012587, 844165, 12518330, 859427, 1070820, 1058779, 904360, 878996, 12810393, 1031923, 10121965, 893018, 925626, 1033142, 1024051, 987562, 930385, 5590613, 983584, 1127624, 1083721, 940726, 8205218, 826385, 993638, 6513604, 885697, 9676866, 5569471, 833870, 1030409, 5574409, 1065038, 1070076, 890610, 931757, 830887, 6463742, 1005186, 990797, 7410335, 935284, 964011, 13672065, 961554, 998444, 1126870, 986912, 945662, 962568, 5590695, 7443351, 929309, 972665, 1025581, 871756, 837107, 1022254, 1077643, 847982, 1072523, 5592931, 868764, 860776, 5981074, 1134522, 944139, 1042544, 1119761, 9521679, 1076056, 832442, 940947, 1104604, 903463, 1062966, 5981267, 1136257, 834484, 9245106, 854852, 1062404, 893501, 1043590, 1068504, 1134222, 937060, 913785, 5591103, 9337581, 1068669, 1013321, 1069047, 835098, 917816, 1049788, 6034857, 8065410, 1100125, 7432861, 825343, 1075398, 12782181, 924014, 900697, 866227, 900802, 1004066, 961851, 15629778, 1000236, 1058997, 1024306, 1080414, 952163, 1119051, 1126899, 842125, 1130858, 8067128, 1081177, 848029, 1110572, 1042438, 6772702, 1051516, 1068719, 1026118, 8181355, 977481, 976199, 825541, 1131374, 1037863, 1007195, 1085846, 901062, 1098248, 1039156, 913894, 903325, 863699, 9526410, 909714, 1006184, 1127831, 930118, 1023720, 995965, 1105488]"
1004,"[1054262, 1122568, 995242, 859154, 961620, 913490, 1046587, 1133254, 849202, 837751, 1043730, 1083721, 1127624, 911502, 838602, 1082185, 6534178, 925626, 5565202, 1096036, 995628, 866211, 1029743, 1106064, 12673243, 8203451, 10344971, 956672, 1012284, 849843, 1058997, 1133018, 1092026, 839094, 995785, 844165, 1122358, 981760, 964521, 962568, 883404, 1002558, 1075368, 7169089, 5565369, 1106523, 951590, 8020234, 987724, 1121360, 1098066, 826695, 859075, 1004906, 909894, 1065593, 994928, 826249, 923673, 854405, 1091499, 1126899, 860776, 1105623, 7409949, 9884698, 1095100, 1053690, 1103902, 1071342, 6552253, 930917, 10285144, 913785, 5564526, 1102959, 1044078, 882288, 5978656, 1068719, 5564906, 840361, 961554, 824546, 908531, 914190, 5569230, 862349, 916122, 904360, 834117, 1136732, 1005493, 844179, 923746, 962229, 854852, 1070820, 1081177, 965267, 903325, 878996, 986912, 1127831]"
1005,"[1082185, 995242, 1029743, 6534178, 844179, 1039589, 1065593, 1004906, 1038217, 979707, 1044078, 1119761, 847982, 961554, 981760, 830015, 1108168, 1081189, 12731714, 8205218, 1133827, 849843, 1106301, 859010, 921744, 1123842, 1069621, 1062966, 6534074, 994928, 1042907, 5568378, 1096036, 1118533, 922907, 8090537, 883404, 1043590, 1051781, 944534, 896369, 1086795, 937292, 1058779, 850652, 12301100, 995785, 938700, 8090521, 826249, 1031864, 860776, 1132231, 883963, 834484, 1098066, 1096842, 934676, 1113111, 833025, 841220, 5978656, 5978648, 1005186, 8065410, 1017841, 1053690, 819308, 1094308, 977499, 917816, 1031923, 914190, 871754, 5583595, 913210, 5592931, 9245106, 999858, 1022011, 6034857, 923746, 878996, 8090532, 992529, 1037863, 831628, 973889, 823990, 1029624, 863447, 1078763, 1070820, 1095068, 1001266, 862349, 1033142, 866227, 1055646, 1040935, 826385, 933835, 866211, 1073546, 986912, 899624, 845208, 1085778, 916122, 12301109, 844165, 1104584, 9832156, 9832160, 840361, 1109370, 1048046, 8357613, 962568, 1042544, 1068719, 965766, 859075, 918368, 1081177, 1092026, 951590, 9296919, 5569230, 858373, 5569471, 1133018, 904360, 1006184, 854852, 1024306, 826952, 10285144, 1106523, 908531, 1022254, 910032, 962229, 901062, 913785, 1085604, 1058997, 893018, 12731701, 853210, 903325, 952163, 6424464, 1072685, 819518, 1098248, 1105488, 1013703, 1126899, 1023720, 1127831]"
1006,"[5569471, 1082185, 5569230, 5569845, 1029743, 943362, 844179, 995242, 1052912, 1051516, 1044078, 1106523, 981760, 1133018, 840361]"
1007,"[1133018, 1082185, 1106523, 1051626, 6534178, 981760, 995242, 883404, 1039156, 1058779, 827683, 1070463, 863449, 1096036, 988693, 985579, 9575582, 1029743, 1065593, 5569230, 1098066, 854042, 826249, 909894, 950030, 951590, 931671, 9837807, 1053530, 1102959, 995785, 954778, 923746, 1077555, 886481, 926909, 1044078, 964004, 1004906, 840361, 9527455, 908531, 9526412, 9527160, 12731583, 1081177, 961554, 957951, 866211, 6773016, 890610, 962568, 929726, 915874, 1070820, 916122, 9527494, 1126899, 13212996, 904360, 950384, 1127831]"
1008,"[1082185, 1037894, 1110572, 879755, 863802, 986912, 6534178, 5569230, 9913338, 1085604, 910473, 13115501, 844165, 883404, 1053690, 951590, 995242, 981760, 857697, 1065593, 1092026, 1133018, 1106523, 1029743, 840361, 9526757, 995785, 826249, 1098066, 1002850, 1072968, 908531, 923746, 996955, 9673830, 1127831]"
1009,"[1082185, 825541, 833025, 1067606, 1029743]"
1010,"[1070820, 862349, 1082185, 6534178, 1057260, 954642, 961554, 832001, 1126899, 840361, 1037332, 962568, 9677886, 15926886, 916122, 849843, 5569471, 970119, 1039589, 994928, 859010, 903325, 883404, 826666, 9527323, 921836, 1045220, 981760, 1058997, 1005186, 6034857, 834484, 995965, 995785, 6463775, 849129, 892314, 5978656, 5978648, 860776, 7168383, 844441, 917438, 868423, 906335, 1048068, 870211, 835619, 1058404, 947658, 914190, 6704207, 1079223, 1136257, 1071336, 1052912, 1007796, 1051516, 7442180, 824193, 1002178, 986912, 971922, 5981267, 873203, 1134522, 825365, 838602, 1004270, 1116096, 5568378, 873887, 5568729, 5569379, 923746, 952408, 1053690, 1138443, 1033089, 976199, 1034686, 1077555, 979707, 893018, 941883, 938700, 930917, 987562, 893501, 1084177, 925626, 1104414, 899624, 854405, 826249, 859075, 925579, 15596488, 6513604, 901062, 908531, 1081177, 5592261, 866227, 1096036, 1098066, 897125, 1065593, 995242, 980823, 988693, 1085604, 878996, 933835, 833025, 1035836, 12324954, 845705, 832678, 1029743, 1055646, 1033142, 987724, 5569230, 1038217, 844179, 1087102, 12301100, 1004906, 13115813, 854852, 845307, 12670635, 860037, 866211, 1024306, 10204487, 5981072, 965766, 1022254, 1068719, 951197, 913785, 911319, 845208, 962229, 1096635, 12648967, 1042942, 1106523, 885582, 844165, 847982, 1064945, 1082814, 1048200, 1044078, 1004475, 1092026, 903183, 904360, 878637, 5592931, 13776705, 965821, 910032, 951590, 1027569, 1133018, 914186, 1050721, 827180, 9673969, 6772859, 10284966, 866172, 941361, 930118, 1127831, 9526410, 7024990, 1023720]"
1011,"[1058997, 1082185, 1126899, 6534178, 1057260, 979707, 944836, 916122, 12171656, 5568378, 862349, 1046756, 13842214, 6034857, 13842090, 1115576, 1006342, 903325, 1039156, 961554, 908318, 8293343, 855138, 1055425, 970119, 1128016, 874972, 961846, 5566472, 892531, 970030, 943393, 1118627, 963868, 1028816, 940947, 1048068, 854852, 1101010, 909714, 13071902, 12731436, 951412, 1026094, 960791, 1110764, 1119051, 9245106, 1061982, 824005, 1025641, 12262778, 825749, 919180, 1130029, 1081177, 891423, 1070820, 1110572, 880377, 953561, 906262, 7410015, 849843, 6602440, 12810422, 1109374, 995965, 9835509, 1016539, 861279, 1046262, 921614, 1075398, 922127, 9296919, 897954, 1094223, 1137688, 840361, 903738, 1026118, 1077359, 859191, 962568, 986912, 1004906, 883404, 970202, 913210, 981760, 848681, 995785, 1115801, 1043301, 834484, 951590, 5978656, 5978648, 870608, 1005186, 985999, 862826, 9836415, 12810393, 847344, 860776, 908531, 892314, 994928, 965766, 1070702, 1117358, 987724, 1022254, 879755, 1136353, 820291, 1110695, 1053690, 880150, 901062, 859075, 938700, 1130716, 844179, 12301405, 7025046, 893501, 897125, 847982, 962229, 957951, 849297, 983584, 866227, 1024306, 12384365, 995242, 822178, 12349795, 1103902, 826249, 1071939, 866211, 1033142, 933835, 5569230, 878996, 873902, 1098066, 9707498, 1077373, 987562, 913785, 1006184, 1096817, 833025, 5569471, 914190, 892048, 1037863, 845208, 1055646, 1029743, 1044078, 1065593, 1038217, 1092026, 1057102, 910032, 844165, 5592931, 965821, 937276, 1096036, 899624, 867188, 1133018, 10309725, 1068719, 923746, 1085604, 904360, 948953, 5592694, 1106523, 1023720, 1127831]"
1012,"[1082185, 1053730, 6534178, 1070820, 862349, 962568, 857503, 922907, 1110572, 961554, 1054216, 1029743, 1037894, 1058997, 1096036, 863802, 1042907, 1039156, 986912, 1126899, 1135552, 7409941, 907652, 879755, 1037332, 880150, 5572828, 897125, 906262, 5569471, 1106301, 1106523, 861445, 12524365, 10455984, 871680, 1076056, 1011876, 5978656, 840361, 1110764, 8090440, 8181477, 1136257, 1033234, 995242, 1085604, 920205, 838347, 15596488, 923746, 909894, 1079023, 859075, 995785, 826249, 981760, 865501, 828106, 911703, 860776, 1133018, 1098066, 871061, 6463367, 1085154, 1081177, 866211, 908531, 878996, 836286, 1077600, 844179, 838186, 1011572, 1053690, 878775, 1024306, 9833277, 908636, 1121636, 951590, 850533, 919681, 883404, 1068719, 904360, 6979048, 1038217, 5569230, 854852, 916122, 1044078, 1004906, 962229, 1127831]"
