user_id,catb_recommender
1457,"[1133018, 1106523, 1082185, 923746, 840361, 1096036, 844179, 6534178, 859075, 1002558, 1069621, 1004906, 1044078, 1029743, 883404, 1068719, 5568378, 849843, 899624, 987724, 981760, 1037863, 1043590, 1070214, 1139827, 826249, 845208, 938700, 1038217, 1098066, 928049, 995242, 863447, 8019716, 873203, 1095100, 833025, 969866, 987562, 893018, 918335, 8205218, 1084331, 910673, 977499, 835243, 1129576, 1068292, 979707, 1127758, 908531, 1081177, 995785, 837751, 883963, 847982, 961554, 871756, 896369, 1062782, 834484, 865456, 939636, 995311, 994928, 1045220, 5592931, 1046587, 897125, 1065593, 965766, 1092149, 898601, 12301100, 823990, 1055646, 844165, 914190, 860776, 890296, 856827, 1074697, 1075175, 1043494, 878996, 916122, 866227, 1118787, 962568, 1136257, 866211, 867668, 951590, 870933, 1053754, 1137505, 5590158, 1048462, 1042438, 1082310, 824193, 1005186, 13189919, 1053690, 1033142, 1104898, 1104649, 5978648, 5978656, 983584, 1092026, 1009333, 825541, 6391436, 1031892, 903325, 8203851, 861279, 1026118, 1058997, 991546, 15926885, 1086252, 962229, 825970, 893867, 1136524, 1092835, 6034857, 1127838, 1022254, 933835, 901062, 854852, 950550, 837527, 1085604, 1044895, 1126899, 986912, 873654, 910032, 904360, 5569471, 1138467, 913785, 12188582, 950384, 880308, 5569230, 878285, 1092885, 1094262, 862349, 9527290, 1024306, 1080601, 1070820, 826265, 952163, 867188, 1023720, 1127831]"
1458,"[1082185, 6534178, 923746, 981760, 840361, 899624, 979707, 1133018, 1070702, 874972, 1106523, 995785, 844179, 961554, 1052912, 938138, 834484, 933067, 845208, 1004906, 962568, 900586, 878445, 906883, 9707137, 1130858, 863447, 995242, 1000753, 976199, 5582712, 849843, 969866, 878996, 883404, 952972, 999270, 1127758, 1037863, 1045220, 13007357, 916122, 940947, 929309, 993638, 944534, 938700, 1044805, 912137, 860776, 905539, 958137, 1055646, 991435, 909750, 826249, 820321, 9832469, 939636, 994928, 1098066, 1058997, 909894, 7410013, 10149640, 845705, 894968, 5590158, 12988031, 848154, 913210, 7409918, 903233, 871756, 1051516, 855488, 7410215, 1125123, 1029112, 820122, 7410016, 1115576, 1043590, 9835903, 1029743, 1104343, 860975, 8065410, 965766, 866211, 12810393, 12263788, 8291322, 1042907, 879528, 1116821, 911470, 1027773, 998373, 1040935, 7410342, 866227, 5978648, 5978656, 903325, 871252, 6034857, 1005186, 1096226, 10344971, 1044078, 870547, 986912, 992529, 995896, 7410288, 1071939, 5568378, 1033142, 901762, 1068719, 1040371, 1105917, 5567702, 1038217, 983936, 903350, 847982, 914190, 931671, 869150, 1023473, 1138772, 12757316, 1096036, 859075, 1022254, 962229, 12811532, 951190, 833025, 931255, 949784, 13007837, 8090521, 913425, 908531, 1107420, 1042438, 861792, 852572, 8181451, 1056509, 1022119, 946977, 843306, 5592931, 990797, 1081177, 1103741, 1026118, 1076056, 1128016, 12172355, 909714, 1071342, 893018, 10285141, 951590, 13213121, 957013, 1065593, 5569471, 5569230, 1013615, 1077555, 933835, 987562, 1126899, 890610, 1083787, 1110572, 904360, 10351524, 13512542, 854852, 1053690, 901062, 879755, 983584, 829323, 995965, 858439, 979057, 9527160, 862349, 913785, 1024306, 1107839, 844165, 5592626, 1092026, 1120559, 1070820, 1085604, 864774, 9527494, 1075368, 872762, 910032, 1057350, 1046545, 1006184, 1007195, 1105488, 9527290, 819594, 930118, 1023720, 965267, 7024990, 1127831]"
1459,"[1082185, 995242, 844179, 6534178, 830503, 948832, 6514160, 1029743, 961554, 857130, 995876, 934948, 1044805, 10456575, 878996, 892531, 12262978, 926233, 854852, 1058997, 12262778, 1004596, 840361, 1131382, 832678, 904105, 1116096, 1070702, 1027068, 870515, 885290, 823990, 951590, 968072, 9677366, 916122, 6534480, 875396, 5564931, 13382327, 872137, 938138, 825731, 836445, 830887, 5591170, 1000753, 13877192, 902659, 913210, 9245106, 880150, 863447, 12262830, 12301109, 1096099, 1088147, 874972, 908318, 979707, 1077373, 5585510, 904236, 1123022, 981760, 1022119, 883932, 936594, 1117358, 970202, 880969, 999858, 985893, 5569230, 949965, 5564526, 889731, 8065410, 843306, 1054567, 1054215, 1044078, 5583751, 1037863, 859191, 909894, 9420337, 1100856, 1022254, 838842, 834117, 940947, 1122358, 7025046, 904574, 1082212, 1013597, 831390, 871756, 13115579, 995785, 1093030, 866211, 6034857, 849843, 962568, 883404, 7410168, 1056509, 10149640, 1013321, 938700, 846417, 1081177, 898719, 1047450, 1004906, 834484, 865456, 10455579, 1036139, 845078, 827271, 1047393, 860776, 1055646, 826249, 1013770, 850645, 1110721, 1098066, 856060, 994928, 862349, 841762, 860975, 866227, 5569845, 833025, 12810393, 928049, 823704, 995965, 902172, 1096794, 1065941, 965766, 908064, 820701, 859075, 5568860, 1053877, 12301405, 985181, 12577242, 1064213, 1071939, 820518, 899624, 847982, 1126899, 9242918, 5978648, 5978656, 987562, 1038217, 13115813, 1096317, 1012587, 829323, 5568378, 1005186, 1033142, 8090521, 1062002, 1041796, 1096036, 933835, 1110572, 824546, 914190, 1071342, 1076056, 1101173, 1026118, 1079970, 854405, 1051434, 976199, 866871, 909714, 903325, 986912, 1070820, 5569471, 845208, 1096226, 1068292, 819845, 1053690, 891141, 908531, 1092026, 1133018, 901062, 1068719, 913785, 923746, 1006184, 9527494, 1024306, 893018, 962229, 1106523, 864774, 910032, 1065593, 904360, 844165, 1075368, 5592931, 879755, 1085604, 983584, 952163, 891954, 930118, 1007195, 1046545, 1023720, 1127831]"
1460,"[1082185, 1058997, 6534178, 981760, 1126899, 1106523, 1133018, 892314, 870211, 916122, 1010440, 892376, 1029743, 857503, 883218, 866211, 844441, 1053690, 845193, 840361, 5569230, 1078100, 855356, 995242, 863802, 825994, 995785, 5569471, 5569379, 914190, 961554, 5568378, 10457233, 883404, 10344586, 827656, 1137775, 923746, 878996, 840601, 888476, 1058930, 13945244, 951590, 995965, 844179, 1004906, 12326050, 12384953, 916381, 826249, 1098066, 12757316, 893501, 1083787, 840764, 835973, 962568, 862349, 5978656, 1043301, 828935, 1092026, 7442006, 1044078, 859075, 1070820, 844165, 1081177, 854852, 1024306, 1068719, 908531, 10355978, 827919, 7025275, 1047182, 1104695, 864774, 904360, 1127831]"
1461,"[1082185, 995242, 844179, 6534178, 1029743, 979707, 878996, 1004906, 840361, 981760, 965766, 995785, 969866, 1070702, 1044078, 834484, 12731544, 1127758, 1081177, 866211, 846823, 1108168, 956486, 969205, 910673, 1131344, 1013321, 1003188, 938700, 836445, 1094955, 883404, 1108131, 5978648, 5978656, 947858, 5585510, 1037863, 1112754, 849843, 916122, 878445, 1025611, 6602697, 879528, 1093413, 1096036, 962568, 860776, 9575582, 885290, 976199, 5568378, 903325, 1096635, 999779, 12262978, 862349, 988693, 1080155, 938138, 1055646, 1011300, 994928, 821083, 871756, 5569374, 820165, 826249, 999971, 876932, 1135834, 1098066, 1038663, 899624, 13008334, 13672065, 847270, 5568995, 1043590, 944534, 8090537, 866227, 5569230, 1051323, 921504, 1009187, 1130111, 948670, 1005186, 905868, 918368, 1046756, 1135258, 1125382, 858373, 867020, 1053754, 961554, 1051394, 906262, 1000753, 1070820, 8090532, 865992, 993638, 901666, 845208, 1071939, 9911484, 1102067, 1078763, 1039156, 850102, 1022254, 5570383, 1013407, 1085333, 854852, 908318, 825541, 874972, 1033142, 1105917, 986912, 859075, 902172, 1083787, 1009333, 1066783, 1109948, 851819, 1042438, 1058997, 832513, 947798, 847573, 5583751, 968025, 1120532, 1133018, 5591490, 1123536, 951590, 963502, 5569845, 7139529, 8203834, 12263692, 868423, 1110572, 843756, 1106301, 909894, 1068719, 1082212, 826597, 940766, 1016302, 914190, 5995597, 872137, 930666, 1059902, 1091383, 913210, 879755, 6034857, 923746, 1017841, 922307, 1038217, 833025, 940947, 12648967, 998444, 12132648, 5569471, 956599, 901062, 7167853, 908531, 1101010, 1068830, 886703, 953677, 874643, 1124729, 909714, 13115579, 1132771, 1083840, 12810393, 1075979, 1130858, 1036081, 865456, 1080414, 1021562, 12670071, 862538, 1033324, 1136257, 847982, 1122358, 1137885, 1106523, 858424, 904360, 862682, 1102959, 1104343, 828867, 1037621, 1051516, 871611, 912704, 858918, 848471, 1130458, 1076056, 852856, 893018, 995965, 1026737, 1024306, 1074271, 873654, 893501, 8090521, 1010185, 1134210, 896369, 987562, 933835, 830775, 999270, 1049788, 5592931, 1137688, 1028816, 1126899, 1138443, 962229, 845622, 883003, 892503, 1026118, 890610, 1040807, 1008626, 1056509, 1065593, 892264, 844165, 913785, 1085604, 1007195, 957951, 910032, 1098248, 868764, 1053690, 983584, 952163, 1006184, 1092026, 1075368, 1077555, 1127179, 891954, 965267, 1105488, 1023720, 930118, 1127831, 9526410]"
1462,"[1082185, 979707, 1011926, 916122, 903325, 1046756, 961554, 6391381, 6534178, 951412, 970030, 14106445, 6602697, 894968, 1055504, 6034857, 1137688, 995242, 944836, 1028816, 848319, 962568, 878996, 824005, 835279, 895268, 854852, 1101956, 1051516, 981760, 1115576, 965842, 932179, 12262778, 821083, 842707, 828935, 1061982, 925112, 900802, 862349, 1043837, 936914, 870515, 1058997, 1136719, 943393, 1122928, 995785, 999563, 885290, 964011, 1046262, 891961, 1010681, 834484, 837012, 909714, 998549, 1022254, 945805, 1116821, 1110409, 901666, 9835509, 9333734, 1092303, 822178, 1131382, 878775, 1009128, 968072, 844991, 822049, 1031447, 6463727, 1073546, 1119051, 859427, 1070702, 890695, 844179, 1081189, 941658, 1004906, 1123022, 1104343, 874972, 1080853, 1070820, 16100266, 842140, 1065061, 866211, 15571171, 913425, 7025114, 7139529, 887503, 7024830, 872137, 1077373, 826144, 862826, 5978648, 5978656, 908318, 901062, 1062002, 1117514, 1026118, 1039156, 9547021, 840361, 822965, 860776, 7463287, 1017772, 1055646, 1075074, 985999, 995965, 9527455, 1127328, 1037863, 839747, 1009449, 12810393, 976199, 965766, 1079987, 1007549, 6602440, 1096343, 1077490, 845208, 902659, 1000753, 1101932, 1126899, 1136257, 896106, 1128812, 897954, 1005186, 6979485, 7168417, 854261, 1029743, 9835408, 828106, 1103902, 1081177, 866227, 909396, 1033403, 1133312, 9833277, 1033142, 10456568, 1013321, 938700, 9416729, 899624, 1051810, 828328, 994928, 1045228, 1024306, 1076056, 913210, 1101173, 5569230, 987562, 1027569, 986912, 1028960, 10251745, 5568378, 914190, 923746, 883404, 849843, 5569471, 8090521, 1098066, 879755, 826249, 1065039, 1056509, 9673830, 819594, 1077555, 1071939, 1065593, 1057102, 1127179, 1105488, 1133018, 908531, 1110572, 859075, 933835, 847982, 1043590, 904360, 1053690, 913785, 1075368, 844165, 1044078, 5592931, 891954, 1049788, 1038217, 833025, 1098248, 7024990, 933637, 951590, 1096036, 1092026, 909894, 1106523, 1023720, 1068719, 983584, 1085604, 910032, 1007195, 893018, 930118, 1006184, 962229, 1127831, 9526410]"
1463,"[1082185, 13842090, 6534178, 8090537, 995242, 850058, 9707137, 897953, 13842214, 1019883, 873887, 916993, 13842088, 1109374, 1135460, 10344971, 837107, 1038217, 860975, 5569230, 1003188, 1070702, 905459, 981760, 1039156, 1114604, 993638, 8090521, 5569471, 1037332, 7409971, 838010, 7410016, 1096036, 835300, 1058997, 896369, 966695, 845868, 1029743, 878996, 1133018, 882941, 915617, 1106523, 883404, 856788, 1074524, 995785, 12525256, 849843, 961554, 13877192, 898212, 918368, 12263692, 933835, 840361, 1116821, 1110572, 1126899, 1065593, 861445, 10284946, 909894, 5569845, 890610, 826249, 12695224, 923746, 1075368, 999198, 995965, 858373, 5981072, 1098066, 10285243, 1081177, 1127825, 994928, 986912, 989069, 860776, 930917, 1053690, 912704, 914190, 916122, 908531, 962568, 866211, 9337581, 844179, 1033142, 1097815, 962229, 833025, 862349, 854852, 5978656, 859075, 903325, 1004906, 951590, 1044078, 1092026, 1070820, 1085604, 880308, 1002739, 1092692, 844165, 1039566, 904360, 1006184, 1068719, 1127831]"
1464,"[1133018, 1082185, 995242, 1106523, 1029743, 981760, 923746, 6534178, 951590, 908531, 1044078, 840361, 1038217, 883404, 849843, 845208, 914190, 1070702, 948232, 5568378, 944139, 8090521, 1004906, 1013321, 938700, 899624, 916122, 1098066, 1021116, 826249, 1101010, 1042907, 844179, 995785, 834484, 930917, 819765, 1096036, 1075470, 1130858, 1124695, 1071939, 6034857, 994928, 1000753, 911470, 987562, 871252, 1062966, 847982, 992986, 1065593, 5569230, 874972, 831628, 908408, 909894, 1043590, 833025, 859075, 1037863, 1096343, 6463742, 860776, 1106271, 1055646, 937292, 837107, 999270, 856772, 1080110, 895166, 997309, 1018740, 844165, 995896, 944137, 902167, 1093113, 870547, 866227, 1070845, 820165, 847270, 1077555, 845705, 1123842, 1053690, 1033142, 991223, 825494, 950030, 1105623, 1087102, 977543, 8291322, 819255, 13841744, 929433, 841220, 983584, 1100972, 973916, 874061, 1007911, 885863, 871756, 961554, 976214, 5978648, 5978656, 834117, 907631, 1067185, 1056509, 1034955, 866211, 1005186, 5569845, 979707, 8090565, 1066097, 1133157, 973374, 5569471, 958137, 916381, 9677748, 965766, 7410168, 890610, 8065410, 12810393, 1042438, 995502, 6514160, 970030, 1026118, 1021324, 1116020, 933835, 1078763, 1118244, 868764, 9836106, 1119051, 977545, 12262778, 1046131, 9245106, 962568, 1110857, 1015141, 854852, 893501, 1126252, 865511, 992650, 991999, 1137775, 1048746, 1080414, 836445, 7410215, 1116821, 863447, 12263692, 843306, 933067, 1068719, 1075637, 1092026, 13877192, 883003, 925112, 945662, 1039156, 1139142, 820291, 865456, 1123022, 5591520, 974156, 961447, 978906, 13671759, 930955, 1110292, 962229, 7409971, 878996, 1040807, 930137, 913210, 835098, 1053924, 1085604, 1136257, 1097458, 976199, 7155863, 1051989, 993028, 1132771, 9707498, 1051516, 5592931, 845675, 879755, 955370, 995965, 1043751, 1110572, 1024998, 1075368, 903325, 986912, 1081177, 1117514, 7409880, 843450, 1005274, 1004066, 954363, 1076738, 910032, 884333, 904360, 1059342, 6513713, 1076056, 893018, 12670071, 928146, 862349, 10150194, 1013615, 913785, 1024306, 1058997, 1049788, 962950, 1006184, 1046545, 909714, 901062, 1022254, 1070820, 1126899, 1007195, 952163, 9526410, 1105488, 1127831, 930118, 1023720]"
1465,"[1082185, 956672, 880427, 12171656, 1029743, 961846, 824180, 995242, 9245106, 908318, 821083, 9655528, 6534178, 880888, 1077373, 1082212, 878996, 6391381, 1058997, 882830, 940947, 1095100, 971922, 1100137, 1082770, 981760, 866292, 1128016, 8205620, 995785, 961554, 986912, 916122, 854496, 866211, 7024871, 914190, 1126899, 883404, 1004906, 1033403, 973889, 846833, 840361, 12301405, 5569230, 10122037, 923746, 1106523, 862349, 826249, 15596279, 948811, 1098066, 12349795, 1070820, 10285144, 1050482, 844179, 854852, 1081177, 962568, 951954, 1075368, 976199, 1133018, 1136524, 951590, 849018, 5978656, 1044078, 8014645, 859075, 821465, 994868, 908531, 1022053, 1136732, 1024306, 930118, 904360, 1068719, 1105488, 1127831]"
1466,"[1082185, 1029743, 995242, 1058997, 6534178, 852600, 12384365, 9835509, 981760, 1027168, 916122, 5585701, 1110142, 883404, 840361, 965543, 12810422, 1126899, 1136257, 826249, 923746, 1026118, 1098066, 1024998, 896106, 5569230, 1137688, 854852, 951590, 909714, 1106523, 1133018, 1127831]"
1467,"[1082185, 6534178, 995242, 1127624, 925626, 1037894, 1029743, 8090539, 859237, 1037840, 863802, 979707, 935284, 8090532, 8090537, 906262, 981760, 861445, 5569792, 5569230, 883404, 885750, 923746, 1057260, 849843, 961846, 1125199, 5568378, 938700, 1067695, 1110572, 991951, 935959, 941183, 5569327, 8090521, 1138189, 995785, 1135868, 879755, 936508, 1097001, 826249, 982493, 838602, 1132956, 908504, 934427, 1011300, 834484, 1098066, 952317, 1069175, 9803601, 844179, 879152, 1107553, 1015597, 931671, 1070782, 845774, 1083721, 957411, 1009449, 5978648, 5978656, 982790, 8181477, 842522, 860248, 1085604, 858302, 961554, 12648296, 986912, 994928, 1071939, 7409664, 12301100, 985893, 857697, 860776, 1055646, 6442520, 1108152, 1048462, 1106523, 837527, 868015, 1074754, 10344586, 983078, 844165, 834103, 930917, 1073150, 840361, 1079338, 13212996, 1044078, 13213121, 866227, 1038217, 5569845, 1005186, 15926712, 1134522, 854976, 1108168, 908531, 1053690, 1042438, 1076875, 9836106, 907631, 1133018, 5568489, 1016982, 899624, 877337, 866211, 1096036, 15596279, 847901, 1066289, 1002582, 1033142, 834117, 1115228, 962568, 10121965, 859075, 1119761, 962950, 845208, 909714, 951590, 13213410, 1130777, 1055168, 962229, 823775, 6034857, 1069979, 987562, 833025, 903325, 1138467, 1047769, 1070820, 878996, 1065593, 1037863, 965766, 847982, 916122, 5569471, 1092026, 947865, 904360, 1026118, 1004906, 914190, 862349, 1110331, 1081177, 854852, 1058997, 1068719, 913210, 1126899, 1102959, 5592931, 933835, 901062, 983584, 910032, 1022254, 1024306, 913785, 952163, 1127831, 1023720]"
1468,"[1082185, 6534178, 981760, 961554, 878996, 962568, 903325, 979707, 951412, 862349, 916122, 6034857, 995785, 1011926, 1132231, 880427, 866211, 1060673, 834484, 1055504, 1070820, 1131488, 1003616, 5978648, 5978656, 901062, 901666, 1125530, 1101175, 840361, 5570882, 854852, 892314, 9655212, 9268695, 857503, 1130111, 1058997, 868423, 932179, 909714, 1055646, 6633342, 9677366, 899682, 893867, 907099, 859427, 1130029, 995242, 1053282, 1028816, 1104343, 5565322, 870428, 1071277, 845208, 1005186, 860776, 1022254, 1015785, 1051516, 970030, 5568447, 879528, 5578547, 853235, 1026118, 894447, 1119051, 1027090, 1004906, 908318, 7169034, 922127, 6464086, 1053875, 847241, 822226, 13842088, 1100972, 837012, 1081177, 899624, 1014948, 870515, 897954, 1013503, 1033142, 5569230, 1029743, 866227, 6534480, 6034964, 1075313, 9835947, 994928, 1037863, 1137688, 938700, 942817, 1024306, 1025641, 923746, 868319, 1126890, 995965, 12810393, 837304, 844179, 965543, 1126899, 985999, 10355376, 1117514, 822140, 883404, 1005184, 863802, 965766, 1027569, 852856, 880150, 1098066, 1033403, 849843, 1022097, 826249, 5995953, 8203782, 986912, 908531, 913210, 15596279, 5568378, 904360, 1096036, 860167, 1053690, 1065593, 893018, 847982, 1038217, 983584, 819594, 5569471, 833025, 898958, 910032, 987562, 1098248, 1043590, 859075, 962229, 891954, 1106523, 914190, 933637, 933835, 7024990, 1133018, 951590, 930118, 913785, 1127179, 1068719, 1023720, 1044078, 1105488, 844165, 1127831, 1092026, 965267, 5592931, 1085604]"
1469,"[1082185, 1029743, 1106523, 1133018, 995242, 6534178, 5568378, 883404, 981760, 849843, 5592610, 5590613, 826249, 923746, 1098066, 916122, 1130763, 1002558, 5587656, 840361, 1096036, 995785, 930917, 987724, 889731, 844179, 1122358, 947798, 987562, 10457128, 1123536, 829852, 1032950, 1129576, 965766, 994928, 873203, 897954, 5591103, 878996, 859075, 7167967, 1004906, 866211, 910673, 860776, 844165, 853643, 13382327, 850645, 1126899, 1058997, 961554, 1053690, 1097195, 1110572, 968146, 1044078, 863447, 986912, 879755, 899019, 897125, 1109192, 908531, 962229, 914190, 9527161, 911454, 6463483, 869047, 951590, 1136257, 916381, 1081177, 5569230, 887474, 1048272, 5978656, 962568, 948650, 965138, 13213015, 1039348, 909714, 1085604, 983584, 903325, 1068719, 9527160, 854852, 904360, 10149863, 9526411, 862349, 1025831, 1070820, 1023720, 1127831]"
1470,"[1082185, 1029743, 995242, 6534178, 862349, 981760, 1070820, 844179, 993466, 961554, 995785, 883404, 840361, 998119, 1056509, 15972074, 5569230, 916122, 914190, 826249, 7025106, 911974, 923746, 1098066, 946757, 1053690, 951590, 859075, 860776, 9677202, 1077555, 6979427, 866211, 9297575, 1058997, 1138443, 5978656, 1089381, 907128, 1082269, 1039156, 916381, 962229, 1019443, 958046, 1137507, 1048483, 890344, 986912, 909894, 833025, 962568, 1087102, 1136524, 12670635, 901062, 933835, 1004906, 998536, 1044078, 1126294, 1081177, 1038467, 1126899, 908531, 12670071, 1096036, 877455, 937489, 854852, 878996, 7025275, 904360, 1027569, 979987, 1133018, 1106523, 1068719, 1105488, 1127831]"
